Age;Gender;MarStat;Housing;Educ;Inc_Gr;Children;IQ;Client;rate;cost_type;Default_flg
58;0;1;3;1;2;1;180;6652;0,05;Broker;0
45;0;4;3;4;4;1;141,0284422;6742;0,05;Broker;0
42;0;4;3;1;1;1;140,5339793;6788;0,05;Broker;0
57;0;1;3;1;2;1;180;6878;0,05;Broker;0
46;0;4;3;1;2;1;140,9540183;7087;0,05;Broker;0
51;0;4;3;1;1;1;164,2143725;7270;0,05;Broker;0
51;0;4;3;1;2;1;164,5381181;7480;0,05;Broker;0
40;0;4;3;1;2;1;126,3978892;7495;0,05;Facebook;0
40;0;4;3;1;1;1;125,5349038;7653;0,05;Facebook;1
58;0;1;3;4;4;1;178,6906991;7741;0,05;Broker;0
41;0;4;3;1;1;1;133,5477576;8016;0,05;Broker;0
42;0;4;3;1;2;1;139,2766042;8161;0,05;Broker;0
51;0;1;3;4;4;1;156,9593137;8179;0,05;Broker;0
47;0;1;3;4;4;1;149,0173722;8319;0,05;Broker;1
58;0;1;3;1;1;1;180;8562;0,05;Broker;0
42;0;4;3;1;2;1;136,273555;8623;0,05;Broker;0
48;0;1;3;1;1;1;150,9679484;8856;0,05;Broker;0
41;0;1;3;2;2;1;125,9537532;9121;0,05;Broker;0
56;0;1;3;1;2;1;175,1950291;9151;0,05;Broker;0
53;0;1;3;1;1;1;163,3173633;9219;0,05;Broker;0
64;0;4;3;1;1;1;180;9326;0,05;Broker;0
51;0;4;3;4;4;1;169,9723562;9709;0,05;Broker;0
40;0;1;3;1;2;1;130,685544;9837;0,05;Facebook;0
57;0;1;3;1;2;0;174,306832;134;0,05;Broker;0
57;0;4;3;1;1;2;177,5856869;147;0,05;Broker;0
50;0;1;3;1;1;2;158,0227981;185;0,05;Broker;0
41;0;1;3;2;2;0;127,898601;262;0,05;Broker;0
45;0;4;3;2;2;0;144,6439969;406;0,05;Broker;0
59;0;1;3;1;1;2;180;464;0,05;Broker;0
45;0;1;3;4;4;2;135,8364282;527;0,05;Broker;0
55;0;1;3;2;2;0;160,4452171;911;0,05;Broker;0
58;0;1;3;1;1;0;180;1127;0,05;Broker;0
41;0;1;3;2;2;0;135,7700801;1141;0,05;Broker;0
44;0;4;3;1;1;2;138,4515263;1356;0,05;Broker;0
49;0;1;3;1;1;2;144,3334865;1421;0,05;Broker;0
44;0;4;3;1;1;2;138,4969435;1438;0,05;Broker;0
42;0;1;3;4;4;0;130,6409429;1478;0,05;Broker;0
45;0;4;3;1;1;2;144,5711738;1700;0,05;Broker;0
47;0;4;3;1;2;2;149,0234232;1709;0,05;Broker;0
50;0;4;3;2;2;0;155,3057253;1826;0,05;Broker;0
44;0;4;3;4;4;2;148,8868188;1852;0,05;Broker;0
45;0;1;3;4;4;2;132,6416199;1904;0,05;Broker;0
48;0;1;3;1;1;2;144,5591945;1916;0,05;Broker;0
51;0;4;3;1;1;0;163,3225317;2096;0,05;Broker;0
46;0;1;3;4;4;3;135,5474767;2127;0,05;Broker;0
41;0;4;3;1;2;2;131,3343718;2199;0,05;Broker;0
54;0;1;3;4;4;0;169,9311467;2415;0,05;Broker;1
50;0;4;3;2;2;2;167,908689;2450;0,05;Broker;0
51;0;1;3;1;1;2;154,4098424;2573;0,05;Broker;0
45;0;1;3;1;1;0;136,1653008;2646;0,05;Broker;0
42;0;4;3;1;2;2;132,2205843;2824;0,05;Broker;0
40;0;1;3;1;1;3;121,8741656;2849;0,05;Facebook;0
64;0;1;3;1;1;2;180;2888;0,05;Broker;0
44;0;4;3;4;4;0;138,3972851;2994;0,05;Broker;0
45;0;4;3;4;4;2;137,883434;3034;0,05;Broker;0
48;0;1;3;1;2;0;147,7284385;3143;0,05;Broker;0
40;0;1;3;1;1;2;130,6458226;3340;0,05;Facebook;0
49;0;4;3;4;4;3;151,7418891;3434;0,05;Broker;0
53;0;1;3;1;1;2;167,3350268;3444;0,05;Broker;0
44;0;4;3;2;2;0;138,1705101;3535;0,05;Broker;0
42;0;1;3;4;4;2;135,3424959;3737;0,05;Broker;0
44;0;1;3;2;2;0;143,0267415;3765;0,05;Broker;0
54;0;1;3;1;1;2;165,7660358;3892;0,05;Broker;0
46;0;1;3;1;2;2;136,4913578;3974;0,05;Broker;0
44;0;1;3;1;1;2;145,3546395;3975;0,05;Broker;0
46;0;1;3;1;2;2;139,1586837;4054;0,05;Broker;0
50;0;4;3;1;1;2;157,4719086;4101;0,05;Broker;0
51;0;4;3;4;4;2;157,9649522;4167;0,05;Broker;0
50;0;4;3;4;4;3;159,7382962;4207;0,05;Broker;0
50;0;1;3;1;1;2;155,3749092;4366;0,05;Broker;0
50;0;4;3;1;1;2;158,4507721;4517;0,05;Broker;0
44;0;4;3;4;4;2;137,6549997;4528;0,05;Broker;0
51;0;1;3;1;2;2;161,7428214;4754;0,05;Broker;0
41;0;4;3;4;4;2;121,1281913;4874;0,05;Broker;0
48;0;1;3;4;4;0;142,8690531;4898;0,05;Broker;0
50;0;1;3;1;1;2;162,1340752;4906;0,05;Broker;0
53;0;4;3;1;1;2;153,1828884;4939;0,05;Broker;0
56;0;1;3;2;2;2;180;4988;0,05;Broker;0
41;0;4;3;1;2;2;121,6063811;5045;0,05;Broker;0
59;0;1;3;2;2;2;180;5049;0,05;Broker;0
42;0;4;3;4;4;0;120,8194714;5660;0,05;Broker;0
49;0;4;3;4;4;2;155,0679144;5800;0,05;Broker;0
40;0;1;3;4;4;2;127,2693305;5944;0,05;Facebook;0
54;0;4;3;1;2;2;171,5371032;6136;0,05;Broker;0
46;0;1;3;1;2;0;137,2111876;6145;0,05;Broker;0
44;0;1;3;2;2;2;139,294585;6233;0,05;Broker;0
61;0;1;3;4;4;2;180;6295;0,05;Broker;0
48;0;1;3;2;2;2;147,3906633;6407;0,05;Broker;0
50;0;1;3;1;1;0;152,9349951;6436;0,05;Broker;0
47;0;4;3;1;1;0;146,3326508;6443;0,05;Broker;0
60;0;1;3;1;2;2;180;6450;0,05;Broker;0
41;0;1;3;2;2;0;128,4741707;6473;0,05;Broker;0
44;0;1;3;1;1;2;141,9481681;6503;0,05;Broker;0
58;0;4;3;1;2;2;180;6625;0,05;Broker;0
44;0;4;3;2;2;2;135,1820577;6654;0,05;Broker;0
49;0;1;3;4;4;2;148,0057529;6664;0,05;Broker;0
51;0;1;3;1;1;0;152,7748616;6915;0,05;Broker;0
57;0;1;3;4;4;2;179,1456709;6999;0,05;Broker;0
51;0;1;3;1;2;2;166,2960038;7112;0,05;Broker;0
40;0;1;3;4;4;2;117,0153586;7175;0,05;www;0
44;0;4;3;1;1;3;128,9163175;7231;0,05;Broker;0
44;0;1;3;1;1;2;139,7524926;7245;0,05;Broker;0
41;0;1;3;2;2;2;119,976519;7392;0,05;Broker;0
43;0;4;3;1;1;2;134,8735699;7500;0,05;Broker;0
41;0;4;3;1;1;0;132,7774172;7510;0,05;Broker;0
45;0;1;3;1;1;0;147,585859;7635;0,05;Broker;0
44;0;4;3;4;4;2;140,3076605;7969;0,05;Broker;0
46;0;4;3;4;4;2;145,2903982;8039;0,05;Broker;0
44;0;1;3;4;4;2;141,6030926;8083;0,05;Broker;0
59;0;4;3;1;1;2;177,0936454;8118;0,05;Broker;0
42;0;1;3;4;4;2;134,5986015;8183;0,05;Broker;0
52;0;4;3;1;2;2;164,3370461;8465;0,05;Broker;0
41;0;1;3;1;1;2;128,2614617;8476;0,05;Broker;0
55;0;1;3;1;2;2;169,4204493;8524;0,05;Broker;0
44;0;1;3;1;1;0;135,7526863;8635;0,05;Broker;0
44;0;1;3;4;4;2;136,2408142;8715;0,05;Broker;0
48;0;1;3;1;1;2;140,8675728;8809;0,05;Broker;0
52;0;1;3;1;1;2;161,8252514;8896;0,05;Broker;0
48;0;1;3;4;4;0;141,9623079;8939;0,05;Broker;0
46;0;4;3;4;4;0;149,4988164;8969;0,05;Broker;0
58;0;4;3;1;2;2;180;9073;0,05;Broker;0
47;0;4;3;1;1;2;146,4675773;9124;0,05;Broker;0
60;0;4;3;4;4;0;180;9129;0,05;Broker;0
62;0;4;3;1;2;2;180;9358;0,05;Broker;0
57;0;1;3;2;2;2;180;9586;0,05;Broker;0
49;0;4;3;2;2;2;156,4918185;9673;0,05;Broker;0
57;0;4;3;1;2;2;180;9693;0,05;Broker;0
41;0;1;3;4;4;2;126,354348;9859;0,05;Broker;0
52;0;1;3;4;4;2;153,5676057;9905;0,05;Broker;0
48;0;4;4;3;3;1;152,4415053;265;0,05;Broker;0
56;0;4;4;3;3;1;175,9015136;363;0,05;Broker;0
52;0;1;4;3;3;1;162,0449181;561;0,05;Broker;0
56;0;1;4;3;3;1;180;982;0,05;Broker;0
44;0;1;4;3;3;1;141,3141293;1165;0,05;Broker;0
51;0;1;4;3;3;1;159,1822209;1269;0,05;Broker;0
41;0;1;4;3;3;1;125,0931597;1437;0,05;Broker;0
62;0;1;4;3;3;1;180;1554;0,05;Broker;0
46;0;4;4;3;3;1;141,5483019;1838;0,05;Broker;0
53;0;4;4;3;3;1;163,2758896;1884;0,05;Broker;0
46;0;4;4;3;3;1;142,2814331;2286;0,05;Broker;0
64;0;4;4;3;3;1;180;2300;0,05;Broker;0
43;0;4;4;3;3;1;136,591243;2407;0,05;Broker;0
62;0;4;4;3;3;1;180;2440;0,05;Broker;0
42;0;4;4;3;3;1;137,4295909;3424;0,05;Broker;0
47;0;4;4;3;3;1;144,8054555;3488;0,05;Broker;0
44;0;1;4;3;3;1;136,7222842;3492;0,05;Broker;0
40;0;4;4;3;3;1;125,6948092;4400;0,05;Facebook;0
42;0;4;4;3;3;1;129,9086984;4549;0,05;Broker;0
52;0;1;4;3;3;1;176,6253055;4637;0,05;Broker;0
50;0;4;4;3;3;1;150,2853424;5006;0,05;Broker;0
48;0;4;4;3;3;1;153,1245835;5152;0,05;Broker;0
42;0;4;4;3;3;1;140,9802571;5199;0,05;Broker;0
43;0;1;4;3;3;1;126,9092829;5298;0,05;Broker;0
44;0;4;4;3;3;1;132,4978386;5920;0,05;Broker;0
47;0;4;4;3;3;1;146,6461532;6293;0,05;Broker;0
48;0;1;4;3;3;1;145,8256569;6320;0,05;Broker;0
42;0;4;4;3;3;1;135,4313607;6638;0,05;Broker;0
48;0;4;4;3;3;1;151,5619767;6847;0,05;Broker;0
55;0;4;4;3;3;1;179,2416821;7620;0,05;Broker;0
63;0;4;4;3;3;1;180;8005;0,05;Broker;0
47;0;1;4;3;3;1;140,6282212;8234;0,05;Broker;0
44;0;1;4;3;3;1;135,4303046;8489;0,05;Broker;0
59;0;1;4;3;3;1;180;8683;0,05;Broker;0
49;0;1;4;3;3;1;146,5268556;9517;0,05;Broker;0
54;0;1;4;3;3;1;164,9931015;9630;0,05;Broker;0
50;0;4;4;3;3;1;154,6267152;9857;0,05;Broker;0
54;0;1;4;3;3;1;169,1336813;9950;0,05;Broker;0
50;0;4;4;3;3;2;158,2484889;148;0,05;Broker;0
47;0;1;4;3;3;3;143,4811863;403;0,05;Broker;0
53;0;4;4;3;3;2;166,4837033;661;0,05;Broker;0
45;0;1;4;3;3;3;137,4807161;943;0,05;Broker;0
57;0;1;4;3;3;2;180;1129;0,05;Broker;0
56;0;1;4;3;3;2;167,8506341;1254;0,05;Broker;0
55;0;1;4;3;3;0;173,4894965;1296;0,05;Broker;0
44;0;1;4;3;3;0;129,9400891;1422;0,05;Broker;0
44;0;1;4;3;3;0;136,3887149;1606;0,05;Broker;0
47;0;4;4;3;3;0;142,4653614;1677;0,05;Broker;0
58;0;1;4;3;3;3;178,1947316;1685;0,05;Broker;0
47;0;4;4;3;3;2;141,7429091;1702;0,05;Broker;0
51;0;4;4;3;3;2;171,2572576;1795;0,05;Broker;0
43;0;4;4;3;3;2;131,9177038;2228;0,05;Broker;0
58;0;4;4;3;3;2;180;2262;0,05;Broker;0
50;0;1;4;3;3;0;140,02772;2750;0,05;Broker;0
58;0;4;4;3;3;0;179,0618552;2796;0,05;Broker;0
40;0;1;4;3;3;2;125,4483233;2902;0,05;Facebook;0
57;0;1;4;3;3;0;180;3113;0,05;Broker;0
44;0;1;4;3;3;0;141,5494025;3144;0,05;Broker;0
52;0;4;4;3;3;0;173,829087;3223;0,05;Broker;0
54;0;4;4;3;3;2;176,8516413;3411;0,05;Broker;0
48;0;4;4;3;3;2;156,3090899;3566;0,05;Broker;0
44;0;1;4;3;3;2;131,0171465;3716;0,05;Broker;0
50;0;1;4;3;3;0;158,6265972;3940;0,05;Broker;0
55;0;1;4;3;3;2;172,6723248;4120;0,05;Broker;0
42;0;4;4;3;3;0;135,6716363;4152;0,05;Broker;0
40;0;1;4;3;3;2;123,8205253;4234;0,05;Facebook;0
48;0;4;4;3;3;2;151,6357609;4420;0,05;Broker;0
48;0;4;4;3;3;2;156,0492276;4435;0,05;Broker;0
59;0;1;4;3;3;2;180;4572;0,05;Broker;0
54;0;1;4;3;3;2;167,4507708;4840;0,05;Broker;0
44;0;4;4;3;3;2;138,3126866;5068;0,05;Broker;0
62;0;4;4;3;3;2;180;5144;0,05;Broker;0
47;0;4;4;3;3;2;143,9632959;5261;0,05;Broker;0
41;0;4;4;3;3;2;133,4797978;5317;0,05;Broker;0
53;0;4;4;3;3;2;167,1391421;5458;0,05;Broker;0
48;0;1;4;3;3;2;150,3166991;5585;0,05;Broker;0
44;0;4;4;3;3;0;140,4866087;5678;0,05;Broker;0
46;0;4;4;3;3;0;153,1670997;5810;0,05;Broker;0
41;0;4;4;3;3;0;127,4914423;5839;0,05;Broker;0
40;0;1;4;3;3;0;118,2812798;5882;0,05;www;0
49;0;1;4;3;3;0;149,5976058;5889;0,05;Broker;0
61;0;4;4;3;3;2;180;6216;0,05;Broker;0
59;0;4;4;3;3;0;179,7872674;6324;0,05;Broker;0
49;0;4;4;3;3;0;151,1930208;6365;0,05;Broker;0
43;0;4;4;3;3;2;134,287681;6380;0,05;Broker;0
49;0;1;4;3;3;3;152,7111351;6518;0,05;Broker;0
46;0;4;4;3;3;2;133,4778959;6562;0,05;Broker;0
45;0;1;4;3;3;2;136,7192577;6796;0,05;Broker;0
40;0;4;4;3;3;2;125,842695;6986;0,05;Facebook;0
40;0;1;4;3;3;0;123,716843;7388;0,05;Facebook;0
49;0;4;4;3;3;0;156,1801681;7396;0,05;Broker;0
54;0;4;4;3;3;2;163,0736246;7433;0,05;Broker;0
42;0;4;4;3;3;2;130,2502842;7481;0,05;Broker;0
59;0;1;4;3;3;3;180;7570;0,05;Broker;0
55;0;4;4;3;3;2;169,3831207;7580;0,05;Broker;0
56;0;4;4;3;3;2;177,8339443;7701;0,05;Broker;0
41;0;4;4;3;3;0;120,5008788;7779;0,05;Broker;0
46;0;1;4;3;3;0;151,6287533;7801;0,05;Broker;0
41;0;4;4;3;3;2;120,3436448;7965;0,05;Broker;1
43;0;4;4;3;3;2;135,3669872;8433;0,05;Broker;0
42;0;4;4;3;3;2;135,5703544;8722;0,05;Broker;0
47;0;1;4;3;3;2;143,961155;9159;0,05;Broker;0
45;0;4;4;3;3;2;134,8817502;9168;0,05;Broker;0
50;0;4;4;3;3;2;152,5441054;9207;0,05;Broker;0
57;0;4;4;3;3;0;180;9231;0,05;Broker;0
43;0;4;4;3;3;2;130,5577536;9310;0,05;Broker;0
55;0;4;4;3;3;2;164,2211346;9443;0,05;Broker;0
62;0;4;4;3;3;2;180;9736;0,05;Broker;0
55;0;1;4;3;3;0;170,329338;9804;0,05;Broker;0
64;0;4;4;3;3;2;180;9862;0,05;Broker;0
45;0;4;4;3;3;2;145,5596838;9938;0,05;Broker;0
41;0;4;4;3;4;1;134,7829199;609;0,05;Broker;0
44;0;4;4;3;4;1;136,5458147;755;0,05;Broker;0
45;0;1;4;3;4;1;144,6107311;1901;0,05;Broker;0
44;0;4;4;3;4;1;128,1593393;2485;0,05;Broker;0
46;0;1;4;3;4;1;153,0689909;2691;0,05;Broker;0
63;0;4;4;3;4;1;180;2753;0,05;Broker;0
42;0;1;4;3;4;1;116,8483193;4700;0,05;Broker;0
56;0;4;4;3;4;1;179,8306277;4962;0,05;Broker;0
42;0;4;4;3;4;1;129,770421;5092;0,05;Broker;0
54;0;4;4;3;4;1;166,9132383;5468;0,05;Broker;0
43;0;1;4;3;4;1;147,4354634;5704;0,05;Broker;0
43;0;4;4;3;4;1;139,7315583;6888;0,05;Broker;0
59;0;4;4;3;4;1;178,1526674;8357;0,05;Broker;0
58;0;1;4;3;4;1;174,3607788;8386;0,05;Broker;0
43;0;4;4;3;4;1;136,4735106;8767;0,05;Broker;0
43;0;1;4;3;4;1;131,3989635;9014;0,05;Broker;1
48;0;4;4;3;4;1;147,6014741;9092;0,05;Broker;0
57;0;4;4;3;4;1;179,1656445;9514;0,05;Broker;0
60;0;1;4;3;4;1;180;9522;0,05;Broker;0
44;0;1;4;3;4;2;131,2307327;9;0,05;Broker;0
48;0;4;4;3;4;2;151,2541728;143;0,05;Broker;0
42;0;1;4;3;4;2;126,1355591;477;0,05;Broker;0
59;0;4;4;3;4;2;180;478;0,05;Broker;0
63;0;4;4;3;4;2;180;995;0,05;Broker;0
50;0;1;4;3;4;0;162,6621946;1106;0,05;Broker;0
47;0;4;4;3;4;2;148,4713602;1204;0,05;Broker;0
60;0;1;4;3;4;2;180;1599;0,05;Broker;0
55;0;1;4;3;4;2;173,6417793;2118;0,05;Broker;0
51;0;4;4;3;4;2;163,5971516;2302;0,05;Broker;0
56;0;1;4;3;4;0;171,1811872;3006;0,05;Broker;0
43;0;1;4;3;4;3;136,4158898;3033;0,05;Broker;0
61;0;1;4;3;4;2;180;3443;0,05;Broker;0
52;0;4;4;3;4;2;153,4353203;3527;0,05;Broker;0
49;0;4;4;3;4;2;149,5249608;3647;0,05;Broker;0
61;0;4;4;3;4;0;180;3807;0,05;Broker;0
46;0;4;4;3;4;0;136,2480206;3955;0,05;Broker;0
46;0;1;4;3;4;2;151,169694;4084;0,05;Broker;0
60;0;1;4;3;4;0;180;4158;0,05;Broker;0
49;0;1;4;3;4;0;154,184415;4438;0,05;Broker;0
52;0;1;4;3;4;2;157,7434557;4566;0,05;Broker;0
47;0;4;4;3;4;3;150,9789955;4807;0,05;Broker;0
64;0;4;4;3;4;0;180;6180;0,05;Broker;0
47;0;1;4;3;4;2;142,215726;6812;0,05;Broker;0
65;0;1;4;3;4;0;180;7037;0,05;Broker;0
43;0;1;4;3;4;0;138,2141124;7625;0,05;Broker;0
49;0;1;4;3;4;2;153,7515624;7831;0,05;Broker;0
46;0;4;4;3;4;2;151,1120194;7972;0,05;Broker;0
65;0;4;4;3;4;2;180;8603;0,05;Broker;0
45;0;4;4;3;4;2;142,6039708;9192;0,05;Broker;0
45;0;4;4;3;4;0;132,5033505;9521;0,05;Broker;0
43;0;1;4;3;4;0;131,7409237;9575;0,05;Broker;0
60;0;1;4;2;3;1;177,1874452;587;0,05;Broker;0
43;0;1;4;2;3;1;124,6862992;828;0,05;Broker;0
57;0;1;4;2;3;1;180;2689;0,05;Broker;0
50;0;4;4;2;3;1;155,0521642;4593;0,05;Broker;1
52;0;4;4;2;3;1;168,384136;5513;0,05;Broker;0
46;0;1;4;2;3;1;145,768047;5861;0,05;Broker;0
43;0;4;4;2;3;1;129,6522536;5892;0,05;Broker;0
43;0;1;4;2;3;1;133,5337374;7877;0,05;Broker;0
62;0;1;4;2;3;1;180;8405;0,05;Broker;0
42;0;1;4;2;3;1;135,2276245;9649;0,05;Broker;0
42;0;4;4;2;3;1;127,8417255;9726;0,05;Broker;0
58;0;4;4;2;3;1;180;9841;0,05;Broker;0
46;0;4;4;2;3;2;146,816704;1910;0,05;Broker;0
61;0;4;4;2;3;0;180;4982;0,05;Broker;0
51;0;1;4;2;3;2;158,5069704;6124;0,05;Broker;0
58;0;1;4;2;3;0;174,599762;7469;0,05;Broker;0
53;0;4;4;2;3;2;170,2016005;8041;0,05;Broker;0
44;0;1;4;2;3;2;133,9276951;8068;0,05;Broker;0
41;0;4;4;2;3;0;133,3609434;8190;0,05;Broker;0
52;0;1;4;2;3;2;165,5124422;9018;0,05;Broker;0
49;0;4;4;2;3;2;155,954449;9779;0,05;Broker;0
49;0;4;4;1;2;1;153,2289597;390;0,05;Broker;0
41;0;4;4;1;2;1;126,0803193;650;0,05;Broker;0
50;0;1;4;1;1;1;159,5015359;887;0,05;Broker;0
42;0;4;4;1;1;1;129,261654;1697;0,05;Broker;0
51;0;1;4;1;1;1;157,4305163;1738;0,05;Broker;0
53;0;4;4;1;2;1;175,9663165;1779;0,05;Broker;0
61;0;1;4;1;1;1;180;2038;0,05;Broker;0
54;0;1;4;4;4;1;169,0894423;2402;0,05;Broker;0
56;0;1;4;2;2;1;169,4458604;2416;0,05;Broker;0
41;0;1;4;4;4;1;124,1093813;2565;0,05;Broker;0
59;0;1;4;1;2;1;179,4830969;2624;0,05;Broker;0
44;0;4;4;1;2;1;135,6606844;2679;0,05;Broker;0
42;0;1;4;2;2;1;134,4914192;2789;0,05;Broker;0
40;0;4;4;4;4;1;124,7623107;2865;0,05;Facebook;0
46;0;1;4;4;4;1;145,320793;2947;0,05;Broker;0
65;0;1;4;4;4;1;180;3148;0,05;Broker;0
41;0;4;4;1;1;1;129,841097;3384;0,05;Broker;0
51;0;1;4;1;2;1;171,1777685;3448;0,05;Broker;0
50;0;1;4;4;4;1;154,8382854;3723;0,05;Broker;0
40;0;1;4;1;2;1;126,2263605;3813;0,05;Facebook;0
45;0;1;4;4;4;1;146,7582925;3931;0,05;Broker;0
63;0;1;4;1;2;1;180;4003;0,05;Broker;0
63;0;4;4;1;1;1;180;4009;0,05;Broker;0
49;0;4;4;4;4;1;159,457284;4028;0,05;Broker;0
53;0;4;4;1;1;1;162,3520693;4135;0,05;Broker;0
47;0;4;4;1;1;1;158,7303542;4176;0,05;Broker;0
60;0;1;4;1;1;1;180;4187;0,05;Broker;0
49;0;1;4;2;2;1;152,833298;4229;0,05;Broker;0
53;0;4;4;1;1;1;165,5034758;4372;0,05;Broker;0
47;0;1;4;4;4;1;144,7958606;4530;0,05;Broker;0
65;0;1;4;1;2;1;180;4775;0,05;Broker;0
47;0;1;4;1;2;1;147,6354891;5072;0,05;Broker;0
40;0;4;4;1;1;1;126,5831279;5073;0,05;Facebook;0
46;0;1;4;1;1;1;144,2484428;5213;0,05;Broker;0
40;0;4;4;4;4;1;126,6915656;5309;0,05;Facebook;0
49;0;1;4;1;2;1;146,2163225;5584;0,05;Broker;0
62;0;1;4;2;2;1;180;5598;0,05;Broker;0
53;0;4;4;4;4;1;159,1362284;5677;0,05;Broker;0
47;0;1;4;1;2;1;144,625141;5706;0,05;Broker;0
44;0;4;4;4;4;1;143,0096388;5836;0,05;Broker;0
56;0;4;4;2;2;1;171,570281;5890;0,05;Broker;0
46;0;1;4;4;4;1;148,7731809;5900;0,05;Broker;0
43;0;1;4;4;4;1;138,2134465;5908;0,05;Broker;0
56;0;1;4;4;4;1;180;6019;0,05;Broker;0
65;0;1;4;1;1;1;180;6070;0,05;Broker;0
49;0;1;4;1;2;1;150,6778977;6160;0,05;Broker;0
52;0;1;4;4;4;1;162,6239605;6217;0,05;Broker;0
62;0;4;4;4;4;1;180;6354;0,05;Broker;0
41;0;4;4;2;2;1;125,3620592;6495;0,05;Broker;0
58;0;4;4;1;1;1;180;6512;0,05;Broker;0
48;0;1;4;1;1;1;152,8076811;6992;0,05;Broker;0
60;0;4;4;1;1;1;178,3661851;7125;0,05;Broker;0
43;0;4;4;4;4;1;130,3179855;7187;0,05;Broker;0
60;0;4;4;2;2;1;180;7300;0,05;Broker;0
45;0;1;4;1;1;1;140,8560407;7321;0,05;Broker;0
52;0;1;4;2;2;1;158,638766;7568;0,05;Broker;0
40;0;1;4;1;1;1;123,0523633;7629;0,05;Facebook;0
64;0;1;4;4;4;1;180;7670;0,05;Broker;0
64;0;1;4;1;1;1;180;7730;0,05;Broker;0
46;0;4;4;1;1;1;141,794954;7937;0,05;Broker;0
54;0;4;4;4;4;1;165,0678468;7939;0,05;Broker;0
44;0;4;4;4;4;1;138,1878873;8107;0,05;Broker;0
49;0;4;4;1;1;1;149,0003551;8509;0,05;Broker;1
40;0;4;4;1;1;1;125,3744666;8539;0,05;Facebook;0
57;0;1;4;4;4;1;177,1186742;8702;0,05;Broker;0
45;0;4;4;2;2;1;136,4430177;8731;0,05;Broker;0
47;0;1;4;1;2;1;149,2226575;8744;0,05;Broker;0
46;0;1;4;1;1;1;148,3315403;8916;0,05;Broker;0
45;0;1;4;4;4;1;144,4732621;8940;0,05;Broker;0
52;0;4;4;1;1;1;158,9494267;9117;0,05;Broker;0
49;0;4;4;1;2;1;148,0752999;9238;0,05;Broker;0
61;0;1;4;4;4;1;180;9379;0,05;Broker;0
49;0;4;4;1;1;1;152,8616276;9388;0,05;Broker;0
48;0;1;4;1;1;1;145,9512228;9391;0,05;Broker;0
60;0;1;4;2;2;2;180;383;0,05;Broker;0
50;0;4;4;1;1;2;153,4736665;522;0,05;Broker;0
52;0;1;4;1;1;0;157,1184172;590;0,05;Broker;0
51;0;1;4;1;1;0;157,1587146;620;0,05;Broker;0
42;0;1;4;2;2;3;144,1281544;683;0,05;Broker;0
54;0;4;4;1;2;2;164,1940583;799;0,05;Broker;0
55;0;4;4;4;4;2;163,7839575;923;0,05;Broker;0
44;0;1;4;1;2;2;137,3084528;944;0,05;Broker;0
54;0;4;4;1;1;2;168,8981035;1094;0,05;Broker;0
43;0;1;4;2;2;3;133,2305194;1193;0,05;Broker;0
46;0;4;4;2;2;0;143,8024174;1228;0,05;Broker;0
44;0;1;4;1;1;0;135,7798827;1241;0,05;Broker;0
49;0;1;4;1;1;2;141,8843783;1354;0,05;Broker;0
45;0;1;4;4;4;2;136,4495343;1357;0,05;Broker;0
48;0;4;4;1;2;2;151,10531;1743;0,05;Broker;0
52;0;4;4;2;2;0;158,2594674;1825;0,05;Broker;0
44;0;4;4;1;2;2;133,3042645;1847;0,05;Broker;0
45;0;1;4;4;4;2;143,8069105;1902;0,05;Broker;0
42;0;4;4;1;1;0;134,2580912;2222;0,05;Broker;0
46;0;4;4;2;2;2;149,6508947;2227;0,05;Broker;0
63;0;4;4;1;2;0;180;2290;0,05;Broker;0
46;0;1;4;1;1;2;143,2779927;2348;0,05;Broker;1
49;0;4;4;2;2;0;151,6989134;2414;0,05;Broker;0
42;0;1;4;2;2;0;128,767185;2461;0,05;Broker;0
64;0;1;4;4;4;2;180;2501;0,05;Broker;0
58;0;4;4;4;4;2;175,8014338;2505;0,05;Broker;0
55;0;4;4;4;4;2;172,8903204;2605;0,05;Broker;0
50;0;1;4;2;2;2;159,1183675;2732;0,05;Broker;0
57;0;1;4;1;1;2;180;2746;0,05;Broker;0
47;0;4;4;4;4;0;142,7661207;2860;0,05;Broker;0
53;0;4;4;1;1;2;157,5186265;2885;0,05;Broker;0
64;0;1;4;1;2;2;180;2887;0,05;Broker;0
59;0;4;4;4;4;2;177,8877248;2968;0,05;Broker;0
47;0;4;4;1;1;2;143,9195245;3083;0,05;Broker;0
64;0;4;4;1;2;2;180;3131;0,05;Broker;0
41;0;1;4;4;4;2;130,3075027;3189;0,05;Broker;0
63;0;1;4;1;1;2;180;3244;0,05;Broker;1
52;0;4;4;4;4;2;168,9910454;3398;0,05;Broker;0
55;0;4;4;4;4;2;171,7284099;3429;0,05;Broker;0
42;0;4;4;4;4;2;126,9625374;3551;0,05;Broker;0
55;0;4;4;1;2;2;171,3565242;3582;0,05;Broker;0
44;0;1;4;4;4;2;142,1104166;3611;0,05;Broker;0
48;0;1;4;4;4;0;154,5167729;3686;0,05;Broker;0
56;0;1;4;1;1;0;168,3781086;3795;0,05;Broker;0
45;0;1;4;1;1;2;146,4472907;3796;0,05;Broker;0
51;0;1;4;1;1;2;153,6177539;3877;0,05;Broker;0
57;0;4;4;4;4;2;169,1595149;3932;0,05;Broker;0
